id_cliente,ultima_compra,frequencia_pedidos,valor_total_gasto,dias_ultima_compra,score_recencia,score_frequencia,score_monetario,score_rfm_total
16775,2011-11-29 15:22:00,11,1691.51,9,5,1,4,10.0
16776,2011-10-10 13:04:00,1,371.54,59,3,1,2,6.0
16777,2011-09-20 13:41:00,2,222.62,79,2,1,1,4.0
16778,2011-09-26 13:48:00,2,245.94,73,2,1,2,5.0
16779,2011-12-07 14:54:00,28,10436.05,1,5,1,5,11.0
16780,2011-08-31 16:09:00,2,422.24,99,2,1,2,5.0
16781,2010-12-09 15:18:00,2,294.65000000000003,364,1,1,2,4.0
16782,2011-11-29 13:20:00,19,2230.3,9,5,1,5,11.0
16784,2011-11-20 12:20:00,1,107.6,19,4,1,1,6.0
16788,2011-08-08 14:53:00,2,594.39,122,2,1,3,6.0
16789,2011-12-01 15:12:00,1,80.80000000000001,7,5,1,1,7.0
16790,2011-12-06 11:53:00,8,1520.1200000000001,3,5,1,4,10.0
16791,2011-11-10 19:12:00,8,1690.28,28,4,1,4,9.0
16792,2011-03-02 14:41:00,2,110.38,281,1,1,1,3.0
16793,2011-10-13 15:08:00,1,243.84,56,3,1,2,6.0
16794,2011-12-08 17:54:00,12,1175.3,0,5,1,4,10.0
16795,2010-12-09 14:08:00,1,414.88,364,1,1,2,4.0
16796,2011-09-11 14:01:00,1,305.62,88,2,1,2,5.0
16800,2011-11-28 14:06:00,1,1162.65,10,5,1,4,10.0
16801,2011-06-29 15:33:00,5,842.3299999999999,162,2,1,3,6.0
16803,2011-10-05 14:28:00,1,332.3,64,3,1,2,6.0
16804,2011-11-16 16:43:00,3,536.99,22,4,1,3,8.0
16805,2011-06-19 11:23:00,2,460.59000000000003,173,2,1,2,5.0
16806,2011-08-28 15:27:00,4,762.16,102,2,1,3,6.0
16807,2011-07-20 12:00:00,3,1121.59,142,2,1,4,7.0
16808,2011-09-01 19:34:00,2,288.42,98,2,1,2,5.0
16809,2011-11-16 15:45:00,6,912.74,22,4,1,4,9.0
16810,2011-05-31 15:32:00,2,275.64,191,1,1,2,4.0
16811,2011-12-05 11:39:00,2,547.07,4,5,1,3,9.0
16812,2010-12-14 12:35:00,1,479.35,360,1,1,3,5.0
16813,2011-12-01 14:03:00,10,1652.18,7,5,1,4,10.0
16814,2011-11-25 13:27:00,22,6408.2,13,4,1,5,10.0
16816,2011-08-28 14:16:00,4,417.06,102,2,1,2,5.0
16817,2011-12-07 11:03:00,13,1446.95,2,5,1,4,10.0
16818,2011-11-29 10:41:00,13,3317.9700000000003,10,5,1,5,11.0
16820,2011-09-05 12:06:00,1,497.61,95,2,1,3,6.0
16823,2011-04-26 15:00:00,1,358.38,226,1,1,2,4.0
16824,2011-11-24 12:38:00,2,460.64,15,4,1,2,7.0
16825,2011-11-01 11:51:00,2,775.18,38,3,1,3,7.0
16826,2011-10-19 14:05:00,1,341.7,50,3,1,2,6.0
16828,2011-09-07 15:10:00,2,128.5,92,2,1,1,4.0
16829,2011-07-06 10:48:00,1,197.22,156,2,1,1,4.0
16830,2011-11-01 11:35:00,1,325.91,38,3,1,2,6.0
16832,2011-06-08 15:36:00,3,199.15,183,1,1,1,3.0
16833,2011-12-08 14:39:00,4,1106.53,0,5,1,4,10.0
16834,2011-04-26 09:37:00,1,413.46,227,1,1,2,4.0
16835,2011-08-03 13:50:00,2,180.85,127,2,1,1,4.0
16836,2011-10-31 10:05:00,2,251.87,39,3,1,2,6.0
16837,2011-11-08 14:27:00,12,3167.73,30,4,1,5,10.0
16838,2011-05-26 13:13:00,3,582.9,196,1,1,3,5.0
16839,2011-12-01 09:03:00,39,15357.78,8,5,1,5,11.0
16841,2011-11-03 11:51:00,7,1774.62,36,3,1,4,8.0
16842,2011-10-06 17:38:00,4,1260.44,63,3,1,4,8.0
16843,2011-10-28 09:06:00,17,10183.82,42,3,1,5,9.0
16846,2011-10-20 13:55:00,1,214.32,49,3,1,1,5.0
16847,2011-10-27 13:29:00,1,193.44,42,3,1,1,5.0
16848,2011-10-18 08:42:00,1,281.42,52,3,1,2,6.0
16849,2011-06-06 09:16:00,1,124.57,186,1,1,1,3.0
16850,2011-01-10 11:09:00,1,332.41,333,1,1,2,4.0
16851,2011-12-05 13:32:00,3,342.45,3,5,1,2,8.0
16852,2011-11-29 13:22:00,2,144.91,9,5,1,1,7.0
16855,2011-11-16 12:03:00,2,328.40000000000003,23,4,1,2,7.0
16856,2011-11-25 08:59:00,1,35.400000000000006,14,4,1,1,6.0
16858,2010-12-08 14:52:00,2,345.89000000000004,365,1,1,2,4.0
16859,2011-08-25 14:12:00,5,473.14,105,2,1,3,6.0
16861,2011-10-11 09:05:00,3,151.65,59,3,1,1,5.0
16863,2011-11-10 15:23:00,4,481.35,28,4,1,3,8.0
16866,2011-07-22 10:06:00,3,207.74,140,2,1,1,4.0
16869,2011-11-17 12:02:00,5,797.32,22,4,1,3,8.0
16871,2011-11-17 19:27:00,7,2761.4900000000002,21,4,1,5,10.0
16872,2011-09-23 16:05:00,3,680.02,76,2,1,3,6.0
16873,2011-12-05 12:05:00,10,7066.31,4,5,1,5,11.0
16875,2011-10-06 19:20:00,9,2023.47,63,3,1,5,9.0
16877,2011-11-27 13:47:00,6,846.62,11,4,1,3,8.0
16878,2011-11-15 08:52:00,2,0.0,24,4,1,1,6.0
16880,2011-11-09 11:33:00,7,1491.43,30,4,1,4,9.0
16881,2011-10-04 10:33:00,1,432.0,66,3,1,2,6.0
16882,2011-10-04 10:42:00,3,705.12,66,3,1,3,7.0
16883,2011-06-05 12:51:00,2,272.48,186,1,1,2,4.0
16884,2011-11-02 11:52:00,2,429.84,37,3,1,2,6.0
16885,2011-11-24 13:40:00,3,450.41,14,4,1,2,7.0
16887,2011-11-04 14:07:00,1,192.32999999999998,34,3,1,1,5.0
16889,2011-05-29 11:05:00,3,1578.67,194,1,1,4,6.0
16891,2011-12-08 11:15:00,5,742.43,1,5,1,3,9.0
16892,2011-12-08 13:18:00,7,489.49,0,5,1,3,9.0
16893,2010-12-08 12:06:00,1,145.93,366,1,1,1,3.0
16895,2011-10-06 12:15:00,1,202.27,64,3,1,1,5.0
16897,2011-02-13 15:45:00,3,213.03,298,1,1,1,3.0
16898,2011-11-13 15:44:00,4,436.68,25,4,1,2,7.0
16899,2011-12-02 12:03:00,6,1271.06,7,5,1,4,10.0
16900,2011-11-28 10:50:00,5,187.69,11,4,1,1,6.0
16902,2011-08-15 14:17:00,1,1706.88,115,2,1,4,7.0
16903,2011-11-10 15:32:00,1,363.2,28,4,1,2,7.0
16904,2011-12-05 13:10:00,16,3653.75,3,5,1,5,11.0
16905,2011-12-04 14:01:00,8,3020.65,4,5,1,5,11.0
16906,2011-09-19 11:49:00,4,559.59,81,2,1,3,6.0
16907,2011-11-10 18:04:00,5,928.76,28,4,1,4,9.0
16909,2011-10-06 18:06:00,2,364.14,63,3,1,2,6.0
16910,2011-12-05 12:51:00,8,1508.96,3,5,1,4,10.0
16912,2011-11-16 15:51:00,14,2508.87,22,4,1,5,10.0
16913,2011-02-22 12:56:00,1,113.44,289,1,1,1,3.0
16914,2011-11-03 15:27:00,1,183.76,35,3,1,1,5.0
16915,2011-11-30 16:39:00,6,621.6800000000001,8,5,1,3,9.0
16916,2011-11-16 12:08:00,2,562.41,23,4,1,3,8.0
16917,2011-03-08 11:55:00,1,391.52,276,1,1,2,4.0
16918,2011-10-21 12:50:00,7,1043.34,49,3,1,4,8.0
16919,2011-07-06 13:35:00,11,2592.25,155,2,1,5,8.0
16921,2011-10-09 16:22:00,1,154.18,60,3,1,1,5.0
16923,2011-11-27 13:00:00,26,6488.3,11,4,1,5,10.0
16924,2011-11-18 12:53:00,4,722.64,20,4,1,3,8.0
16926,2010-12-03 13:42:00,1,230.25,370,1,1,1,3.0
16927,2011-08-16 11:10:00,3,543.05,115,2,1,3,6.0
16928,2011-09-20 15:10:00,19,2748.6,79,2,1,5,8.0
16929,2011-12-06 08:37:00,7,1295.39,3,5,1,4,10.0
16930,2011-11-13 16:13:00,3,378.89,25,4,1,2,7.0
16931,2011-12-04 13:15:00,21,4554.87,4,5,1,5,11.0
16932,2011-10-17 14:12:00,1,150.23000000000002,52,3,1,1,5.0
16933,2011-12-08 12:54:00,5,530.08,0,5,1,3,9.0
16934,2011-10-16 12:40:00,2,931.03,54,3,1,4,8.0
16936,2011-11-14 11:04:00,1,261.9,25,4,1,2,7.0
16938,2011-12-01 10:20:00,5,1878.43,8,5,1,4,10.0
16940,2011-10-18 13:15:00,3,3049.88,51,3,1,5,9.0
16942,2011-11-27 12:40:00,10,1878.51,12,4,1,4,9.0
16943,2011-05-12 11:57:00,3,816.73,211,1,1,3,5.0
16945,2011-11-18 11:39:00,19,4345.5,21,4,1,5,10.0
16947,2011-04-18 09:38:00,1,406.48,235,1,1,2,4.0
16948,2011-07-24 12:46:00,3,435.02,138,2,1,2,5.0
16949,2011-12-06 11:07:00,7,1161.27,3,5,1,4,10.0
16950,2011-10-14 09:06:00,3,1178.56,56,3,1,4,8.0
16951,2011-08-08 13:25:00,4,1262.75,122,2,1,4,7.0
16952,2011-08-22 13:03:00,2,167.61,108,2,1,1,4.0
16953,2011-11-09 15:54:00,1,20.8,29,4,1,1,6.0
16954,2011-12-09 09:46:00,9,2085.08,0,5,1,5,11.0
16955,2011-06-08 10:36:00,5,493.67,184,1,1,3,5.0
16956,2011-11-30 14:28:00,2,292.34,8,5,1,2,8.0
16957,2011-04-14 13:56:00,2,416.64,238,1,1,2,4.0
16959,2011-09-13 15:03:00,1,117.35000000000001,86,2,1,1,4.0
16960,2011-11-01 11:35:00,3,507.05,38,3,1,3,7.0
16961,2011-08-15 13:46:00,1,234.17000000000002,115,2,1,2,5.0
16963,2011-06-05 13:48:00,1,110.55000000000001,186,1,1,1,3.0
16965,2011-04-27 12:08:00,1,201.19,226,1,1,1,3.0
16966,2011-12-01 13:40:00,10,2148.47,7,5,1,5,11.0
16967,2011-06-03 14:24:00,1,319.02,188,1,1,2,4.0
16968,2011-12-05 15:02:00,2,439.43,3,5,1,2,8.0
16969,2011-10-31 13:12:00,3,650.41,38,3,1,3,7.0
16971,2011-12-07 09:15:00,2,232.20999999999998,2,5,1,1,7.0
16976,2011-03-17 16:33:00,1,251.51999999999998,266,1,1,2,4.0
16978,2011-09-23 12:50:00,1,344.33,77,2,1,2,5.0
16979,2011-12-06 12:21:00,8,1809.05,3,5,1,4,10.0
16980,2011-03-29 16:36:00,2,1028.46,254,1,1,4,6.0
16982,2011-10-10 12:28:00,1,384.06,60,3,1,2,6.0
16983,2011-11-27 12:10:00,8,1894.82,12,4,1,4,9.0
16984,2011-09-22 18:21:00,5,4370.59,77,2,1,5,8.0
16985,2011-11-22 13:33:00,11,5461.62,16,4,1,5,10.0
16986,2011-11-10 11:55:00,2,1873.2,29,4,1,4,9.0
16987,2011-12-06 17:26:00,7,1616.8,2,5,1,4,10.0
16988,2011-12-04 16:02:00,1,126.12,4,5,1,1,7.0
16989,2011-12-02 16:39:00,6,1133.25,6,5,1,4,10.0
16990,2011-05-05 08:30:00,1,179.0,218,1,1,1,3.0
16992,2011-11-29 11:50:00,6,1601.8600000000001,10,5,1,4,10.0
16995,2010-12-02 17:09:00,1,-1.25,371,1,1,1,3.0
16996,2011-11-09 16:43:00,9,1427.46,29,4,1,4,9.0
16997,2011-02-24 17:28:00,3,702.0,287,1,1,3,5.0
16998,2011-07-13 09:49:00,6,287.02,149,2,1,2,5.0
16999,2011-11-16 13:53:00,2,484.82,22,4,1,3,8.0
17001,2011-12-09 09:38:00,11,3989.57,0,5,1,5,11.0
17002,2011-09-27 16:48:00,4,1487.78,72,2,1,4,7.0
17004,2011-10-24 14:25:00,2,1312.1399999999999,45,3,1,4,8.0
17006,2011-12-05 12:09:00,4,781.78,4,5,1,3,9.0
17007,2011-10-20 10:47:00,7,877.4300000000001,50,3,1,3,7.0
17010,2011-11-23 11:04:00,2,185.46,16,4,1,1,6.0
17011,2011-11-09 13:30:00,1,270.9,29,4,1,2,7.0
17014,2011-12-01 14:09:00,4,562.6800000000001,7,5,1,3,9.0
17015,2011-11-11 10:45:00,3,1838.61,28,4,1,4,9.0
17017,2011-12-07 09:32:00,27,8574.11,2,5,1,5,11.0
17018,2011-10-30 11:42:00,2,920.1,40,3,1,4,8.0
17019,2011-11-28 13:06:00,4,1258.08,10,5,1,4,10.0
17022,2011-11-08 17:09:00,1,71.0,30,4,1,1,6.0
17024,2011-10-25 13:47:00,3,95.85,44,3,1,1,5.0
17025,2011-10-10 09:06:00,3,357.77,60,3,1,2,6.0
17026,2011-06-07 14:28:00,2,154.83,184,1,1,1,3.0
17027,2011-09-22 12:24:00,7,835.86,78,2,1,3,6.0
17029,2011-08-21 11:06:00,2,716.0,110,2,1,3,6.0
17030,2011-10-07 08:49:00,1,146.87,63,3,1,1,5.0
17031,2011-11-28 10:23:00,2,380.35,11,4,1,2,7.0
17033,2011-09-14 14:34:00,3,1030.14,85,2,1,4,7.0
17034,2011-11-23 15:14:00,4,734.57,15,4,1,3,8.0
17035,2011-04-08 11:23:00,3,388.33000000000004,245,1,1,2,4.0
17037,2011-09-22 17:20:00,2,1253.22,77,2,1,4,7.0
17038,2011-11-09 13:50:00,1,112.4,29,4,1,1,6.0
17040,2011-07-25 10:19:00,1,449.73,137,2,1,2,5.0
17041,2011-11-13 11:21:00,4,1055.69,26,4,1,4,9.0
17042,2011-12-07 12:26:00,5,1036.58,2,5,1,4,10.0
17043,2011-11-07 15:33:00,4,1735.18,31,4,1,4,9.0
17044,2011-12-01 08:54:00,3,897.4300000000001,8,5,1,3,9.0
17045,2011-08-18 17:09:00,3,339.44,112,2,1,2,5.0
17046,2011-07-05 14:24:00,1,642.02,156,2,1,3,6.0
17047,2011-09-15 13:27:00,3,1100.9,84,2,1,4,7.0
17048,2011-08-16 14:51:00,6,864.32,114,2,1,3,6.0
17049,2011-12-07 10:48:00,11,5589.83,2,5,1,5,11.0
17050,2011-09-04 13:48:00,6,3185.64,95,2,1,5,8.0
17051,2011-05-29 14:13:00,1,240.89,193,1,1,2,4.0
17052,2011-11-11 14:50:00,1,399.09,27,4,1,2,7.0
17053,2011-08-03 10:55:00,2,496.38,128,2,1,3,6.0
17054,2011-11-11 12:56:00,6,1353.83,27,4,1,4,9.0
17058,2011-09-19 10:13:00,3,1179.89,81,2,1,4,7.0
17059,2011-11-10 12:27:00,5,3080.39,29,4,1,5,10.0
17060,2011-03-18 13:27:00,1,234.24,265,1,1,2,4.0
17061,2011-09-27 11:24:00,12,5116.13,73,2,1,5,8.0
17062,2011-01-30 11:01:00,5,529.4300000000001,313,1,1,3,5.0
17063,2011-12-01 08:46:00,11,1421.59,8,5,1,4,10.0
17064,2011-10-12 10:18:00,3,855.45,58,3,1,3,7.0
17065,2011-07-19 14:45:00,1,-112.35,142,2,1,1,4.0
17068,2011-11-27 13:14:00,22,4531.34,11,4,1,5,10.0
17069,2011-11-11 17:13:00,13,2655.2200000000003,27,4,1,5,10.0
17070,2011-08-17 17:01:00,1,304.24,113,2,1,2,5.0
17071,2011-12-01 09:06:00,14,2385.48,8,5,1,5,11.0
17073,2011-11-22 11:47:00,4,1446.09,17,4,1,4,9.0
17075,2011-11-22 11:58:00,5,813.77,17,4,1,3,8.0
17076,2011-11-03 17:53:00,3,841.0799999999999,35,3,1,3,7.0
17078,2011-11-03 19:17:00,2,378.2,35,3,1,2,6.0
17079,2011-09-22 15:34:00,1,118.80000000000001,77,2,1,1,4.0
17080,2011-11-17 12:59:00,3,285.5,21,4,1,2,7.0
17081,2011-11-14 12:56:00,2,288.91,24,4,1,2,7.0
17082,2011-11-06 15:17:00,2,2003.8500000000001,32,3,1,5,9.0
17083,2011-08-22 15:43:00,3,1405.78,108,2,1,4,7.0
17084,2011-11-04 14:54:00,2,2747.9900000000002,34,3,1,5,9.0
17085,2011-08-08 14:15:00,6,1550.8,122,2,1,4,7.0
17086,2011-12-02 13:54:00,6,2050.08,6,5,1,5,11.0
17088,2011-11-11 14:23:00,4,1991.01,27,4,1,4,9.0
17090,2011-12-05 13:44:00,8,1972.5500000000002,3,5,1,4,10.0
17091,2011-12-07 10:43:00,10,3802.81,2,5,1,5,11.0
17092,2011-10-20 19:51:00,4,1774.03,49,3,1,4,8.0
17094,2011-01-25 17:24:00,2,270.20000000000005,317,1,1,2,4.0
17095,2011-11-17 16:40:00,6,1088.2,21,4,1,4,9.0
17096,2011-11-30 15:05:00,7,992.68,8,5,1,4,10.0
17097,2011-12-07 17:05:00,9,937.92,1,5,1,4,10.0
17100,2011-11-21 16:36:00,2,971.74,17,4,1,4,9.0
17101,2011-11-29 13:57:00,4,1621.73,9,5,1,4,10.0
17102,2011-03-23 10:08:00,1,25.5,261,1,1,1,3.0
17105,2011-07-03 15:53:00,2,665.78,158,2,1,3,6.0
17107,2011-11-07 08:41:00,7,10362.48,32,3,1,5,9.0
17109,2011-11-10 16:59:00,8,865.9300000000001,28,4,1,3,8.0
17110,2011-06-27 12:58:00,1,163.29999999999998,164,2,1,1,4.0
17111,2011-10-23 15:59:00,1,231.61,46,3,1,1,5.0
17114,2011-12-04 12:17:00,10,739.72,5,5,1,3,9.0
17115,2011-12-01 14:30:00,5,806.9,7,5,1,3,9.0
17117,2011-02-24 13:54:00,1,116.2,287,1,1,1,3.0
17118,2011-01-26 12:19:00,1,157.02,317,1,1,1,3.0
17119,2011-12-06 14:40:00,3,593.61,2,5,1,3,9.0
17120,2011-04-20 15:21:00,1,307.46,232,1,1,2,4.0
17122,2011-08-12 14:33:00,1,138.32,118,2,1,1,4.0
17123,2011-07-01 10:47:00,1,345.3,161,2,1,2,5.0
17124,2011-06-07 14:02:00,1,294.24,184,1,1,2,4.0
17125,2011-10-20 14:41:00,1,230.5,49,3,1,1,5.0
17126,2011-07-10 13:52:00,7,976.55,151,2,1,4,7.0
17128,2011-01-09 12:02:00,1,157.09,334,1,1,1,3.0
17131,2011-12-04 12:52:00,5,2463.17,4,5,1,5,11.0
17133,2011-11-24 12:27:00,7,4892.240000000001,15,4,1,5,10.0
17134,2011-08-25 09:53:00,2,413.2,106,2,1,2,5.0
17135,2011-11-23 16:48:00,7,1139.73,15,4,1,4,9.0
17138,2011-03-09 11:54:00,1,380.5,275,1,1,2,4.0
17139,2011-11-24 10:12:00,15,10567.87,15,4,1,5,10.0
17140,2011-04-06 13:33:00,1,454.12,246,1,1,2,4.0
17142,2011-04-14 18:22:00,1,579.0,238,1,1,3,5.0
17144,2011-12-08 17:57:00,2,984.57,0,5,1,4,10.0
17146,2011-08-26 12:44:00,3,749.78,105,2,1,3,6.0
17147,2011-11-17 12:32:00,6,1679.64,22,4,1,4,9.0
17148,2011-10-19 09:59:00,1,124.88,51,3,1,1,5.0
17152,2011-05-29 12:19:00,4,1503.5,194,1,1,4,6.0
17153,2011-11-15 13:42:00,1,213.78,23,4,1,1,6.0
17154,2011-09-25 13:42:00,1,329.34,74,2,1,2,5.0
17155,2011-11-22 12:38:00,2,251.7,17,4,1,2,7.0
17157,2011-12-02 09:10:00,3,306.55,7,5,1,2,8.0
17158,2011-11-07 15:15:00,3,1266.97,31,4,1,4,9.0
17159,2011-11-18 10:52:00,4,1534.73,21,4,1,4,9.0
17160,2011-11-08 14:05:00,6,3518.03,30,4,1,5,10.0
17162,2011-11-11 11:34:00,11,1707.21,28,4,1,4,9.0
17163,2011-11-18 08:57:00,2,293.1,21,4,1,2,7.0
17164,2011-11-07 09:14:00,8,2466.4,32,3,1,5,9.0
17165,2011-02-28 16:39:00,1,158.68,283,1,1,1,3.0
17166,2011-11-01 09:46:00,3,189.49,38,3,1,1,5.0
17169,2011-10-20 19:15:00,4,816.88,49,3,1,3,7.0
17171,2011-02-23 16:37:00,1,224.91,288,1,1,1,3.0
17172,2011-09-26 12:04:00,2,313.26,74,2,1,2,5.0
17173,2011-12-04 14:40:00,9,3755.65,4,5,1,5,11.0
17174,2011-05-06 11:47:00,1,59.9,217,1,1,1,3.0
17175,2011-10-26 15:31:00,5,1430.94,43,3,1,4,8.0
17176,2011-05-22 12:41:00,1,306.13,201,1,1,2,4.0
17179,2011-06-14 16:48:00,3,711.79,177,2,1,3,6.0
17180,2011-10-14 15:46:00,6,768.32,55,3,1,3,7.0
17181,2011-10-13 14:48:00,2,239.92000000000002,56,3,1,2,6.0
17183,2011-12-02 10:07:00,8,3286.91,7,5,1,5,11.0
17186,2011-10-24 10:20:00,2,144.0,46,3,1,1,5.0
17187,2011-04-27 12:39:00,1,203.95,226,1,1,1,3.0
17188,2011-11-28 13:53:00,9,2275.58,10,5,1,5,11.0
17189,2011-08-25 19:39:00,2,383.75,105,2,1,2,5.0
17190,2011-10-12 11:33:00,3,249.74,58,3,1,2,6.0
17191,2011-11-11 16:58:00,7,2093.68,27,4,1,5,10.0
17193,2011-11-04 12:47:00,9,1674.46,35,3,1,4,8.0
17194,2011-03-11 12:05:00,2,262.62,273,1,1,2,4.0
17197,2011-11-10 10:32:00,1,1013.01,29,4,1,4,9.0
17198,2011-11-16 10:39:00,3,692.22,23,4,1,3,8.0
17201,2011-10-17 11:55:00,1,289.78000000000003,53,3,1,2,6.0
17203,2011-11-04 12:27:00,6,3560.08,35,3,1,5,9.0
17204,2011-06-23 13:54:00,9,1352.91,168,2,1,4,7.0
17205,2011-10-17 12:46:00,1,384.08,53,3,1,2,6.0
17206,2011-10-17 13:25:00,1,204.24,52,3,1,1,5.0
17211,2011-11-13 12:03:00,9,2299.67,26,4,1,5,10.0
17212,2011-03-31 19:42:00,1,226.85,252,1,1,1,3.0
17213,2011-10-30 14:53:00,11,2741.08,39,3,1,5,9.0
17214,2011-10-10 13:17:00,7,974.12,59,3,1,4,8.0
17217,2011-04-19 17:19:00,1,113.5,233,1,1,1,3.0
17218,2011-12-05 13:52:00,10,1951.97,3,5,1,4,10.0
17219,2011-11-08 11:25:00,1,114.23,31,4,1,1,6.0
17220,2011-11-15 13:47:00,14,3187.55,23,4,1,5,10.0
17221,2011-12-02 13:35:00,2,334.48,6,5,1,2,8.0
17222,2011-10-05 13:58:00,1,328.65,64,3,1,2,6.0
17223,2011-02-02 15:57:00,2,416.89,309,1,1,2,4.0
17226,2011-02-04 11:52:00,1,393.49,308,1,1,2,4.0
17227,2011-11-21 10:51:00,6,939.32,18,4,1,4,9.0
17228,2011-11-24 10:24:00,8,1906.09,15,4,1,4,9.0
17229,2011-09-04 13:56:00,2,318.76,95,2,1,2,5.0
17230,2011-03-20 16:12:00,11,3466.67,263,1,1,5,7.0
17231,2011-11-27 15:18:00,14,3078.22,11,4,1,5,10.0
17232,2011-12-07 12:21:00,2,417.77,2,5,1,2,8.0
17233,2011-11-04 14:06:00,1,190.88,34,3,1,1,5.0
17234,2011-06-10 11:20:00,1,149.89,182,1,1,1,3.0
17235,2011-11-14 15:51:00,2,550.0600000000001,24,4,1,3,8.0
17236,2011-11-27 12:00:00,6,916.13,12,4,1,4,9.0
17237,2011-11-28 15:02:00,2,314.69,10,5,1,2,8.0
17238,2011-12-07 11:35:00,17,3719.1,2,5,1,5,11.0
17239,2011-01-31 09:41:00,2,379.95000000000005,312,1,1,2,4.0
17242,2011-08-23 14:55:00,2,1135.04,107,2,1,4,7.0
17243,2011-12-08 13:26:00,30,8491.75,0,5,1,5,11.0
17244,2011-10-17 15:19:00,1,954.9,52,3,1,4,8.0
17245,2011-05-19 10:43:00,1,171.45000000000002,204,1,1,1,3.0
17247,2011-11-24 15:21:00,1,280.09000000000003,14,4,1,2,7.0
17248,2011-08-11 13:34:00,1,318.65,119,2,1,2,5.0
17250,2011-12-06 12:15:00,2,381.97,3,5,1,2,8.0
17251,2010-12-12 11:06:00,1,269.83,362,1,1,2,4.0
17252,2011-08-15 09:45:00,2,348.90999999999997,116,2,1,2,5.0
17253,2011-11-21 12:59:00,1,178.26,17,4,1,1,6.0
17254,2011-12-05 12:46:00,2,271.19,4,5,1,2,8.0
17255,2011-10-30 12:18:00,2,291.48,40,3,1,2,6.0
17256,2011-08-24 13:30:00,2,240.0,106,2,1,2,5.0
17259,2011-07-14 15:01:00,2,581.23,147,2,1,3,6.0
17262,2011-10-18 12:56:00,5,1253.3600000000001,51,3,1,4,8.0
17263,2011-05-15 14:32:00,1,63.440000000000005,207,1,1,1,3.0
17265,2011-07-24 10:49:00,2,550.01,138,2,1,3,6.0
17266,2011-12-07 14:12:00,3,296.58,1,5,1,2,8.0
17267,2011-08-04 17:22:00,2,317.2,126,2,1,2,5.0
17268,2011-08-24 10:06:00,4,763.64,107,2,1,3,6.0
17272,2011-10-28 16:37:00,5,2144.53,41,3,1,5,9.0
17274,2011-11-04 13:16:00,1,107.82,34,3,1,1,5.0
17277,2011-04-26 12:47:00,2,1065.3500000000001,227,1,1,4,6.0
17278,2011-04-12 13:10:00,1,246.04000000000002,240,1,1,2,4.0
17279,2011-10-13 11:58:00,1,187.82999999999998,57,3,1,1,5.0
17282,2011-08-01 14:29:00,3,1685.46,129,2,1,4,7.0
17284,2011-10-10 14:38:00,7,1636.58,59,3,1,4,8.0
17286,2011-11-18 12:47:00,1,151.37,21,4,1,1,6.0
17287,2011-11-13 13:27:00,7,1049.06,25,4,1,4,9.0
17288,2011-11-30 16:09:00,7,1417.6299999999999,8,5,1,4,10.0
17289,2011-11-08 12:01:00,4,922.77,31,4,1,4,9.0
17290,2011-12-06 12:38:00,2,513.01,3,5,1,3,9.0
17291,2011-02-04 13:04:00,1,550.8000000000001,307,1,1,3,5.0
17293,2011-12-01 14:37:00,9,1854.06,7,5,1,4,10.0
17295,2011-11-11 10:49:00,3,547.0,28,4,1,3,8.0
17297,2011-11-22 14:43:00,1,128.18,16,4,1,1,6.0
17298,2011-08-30 16:43:00,2,498.42,100,2,1,3,6.0
17299,2011-11-28 12:01:00,4,656.61,11,4,1,3,8.0
17301,2011-11-18 13:43:00,1,163.24,20,4,1,1,6.0
17302,2011-11-25 09:36:00,6,1119.93,14,4,1,4,9.0
17303,2010-12-13 13:32:00,1,250.04,360,1,1,2,4.0
17306,2011-11-29 12:14:00,21,8600.73,10,5,1,5,11.0
17307,2010-12-09 15:24:00,1,-152.64,364,1,1,1,3.0
17309,2011-09-05 15:20:00,1,82.75,94,2,1,1,4.0
17311,2011-09-22 14:11:00,2,1384.85,77,2,1,4,7.0
17312,2011-07-24 11:52:00,3,644.3,138,2,1,3,6.0
17313,2011-11-22 09:23:00,2,2288.13,17,4,1,5,10.0
17314,2011-11-15 09:41:00,11,2514.76,24,4,1,5,10.0
17315,2011-12-09 11:58:00,43,6193.43,0,5,1,5,11.0
17317,2011-10-24 17:26:00,5,2524.02,45,3,1,5,9.0
17320,2011-08-31 13:31:00,3,1200.6200000000001,99,2,1,4,7.0
17321,2011-12-01 13:41:00,2,657.16,7,5,1,3,9.0
17323,2011-11-24 17:29:00,9,894.4399999999999,14,4,1,3,8.0
17324,2011-11-22 10:34:00,4,986.48,17,4,1,4,9.0
17325,2011-03-04 13:09:00,1,96.8,279,1,1,1,3.0
17329,2011-11-25 14:24:00,2,523.11,13,4,1,3,8.0
17330,2011-11-17 08:56:00,2,363.9,22,4,1,2,7.0
17331,2011-08-08 11:55:00,1,175.2,123,2,1,1,4.0
17333,2011-09-15 10:11:00,1,494.25,85,2,1,3,6.0
17334,2011-02-11 16:34:00,3,306.6,300,1,1,2,4.0
17337,2011-07-11 14:56:00,7,1897.51,150,2,1,4,7.0
17338,2011-11-22 14:23:00,10,6461.79,16,4,1,5,10.0
17339,2011-09-06 13:29:00,2,243.36,93,2,1,2,5.0
17340,2011-11-30 17:12:00,16,11891.18,8,5,1,5,11.0
17341,2011-07-06 12:33:00,3,682.29,156,2,1,3,6.0
17343,2010-12-19 15:07:00,1,193.64,354,1,1,1,3.0
